categories,diseases,Symptoms,Related Diseases
Gastrointestinal diseases,Galactosemia I,"abnormality of coagulation

",
Gastrointestinal diseases,Galactosemia I,"speech apraxia

",
Gastrointestinal diseases,Galactosemia I,"functional motor deficit

",
Gastrointestinal diseases,Galactosemia I,"oligomenorrhea

",
Gastrointestinal diseases,Galactosemia I,"decreased fertility in females

",
Gastrointestinal diseases,Galactosemia I,"decreased serum insulin-like growth factor 1

",
Gastrointestinal diseases,Galactosemia I,"postural tremor

",
Gastrointestinal diseases,Galactosemia I,"grammar-specific speech disorder

",
Gastrointestinal diseases,Galactosemia I,"speech articulation difficulties

",
Gastrointestinal diseases,Galactosemia I,"seizure

",
Gastrointestinal diseases,Galactosemia I,"failure to thrive

",
Gastrointestinal diseases,Galactosemia I,"depression

",
Gastrointestinal diseases,Galactosemia I,"ataxia

",
Gastrointestinal diseases,Galactosemia I,"renal insufficiency

",
Gastrointestinal diseases,Galactosemia I,"hypoglycemia

",
Gastrointestinal diseases,Galactosemia I,"attention deficit hyperactivity disorder

",
Gastrointestinal diseases,Galactosemia I,"osteoporosis

",
Gastrointestinal diseases,Galactosemia I,"anxiety

",
Gastrointestinal diseases,Galactosemia I,"cirrhosis

",
Gastrointestinal diseases,Galactosemia I,"low levels of vitamin d

",
Gastrointestinal diseases,Galactosemia I,"gait imbalance

",
Gastrointestinal diseases,Galactosemia I,"dystonia

",
Gastrointestinal diseases,Galactosemia I,"sepsis

",
Gastrointestinal diseases,Galactosemia I,"abnormal bleeding

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"exocrine pancreatic insufficiency

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"failure to thrive

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"delayed skeletal maturation

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"short stature

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"thrombocytopenia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"steatorrhea

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"myelodysplasia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"low levels of vitamin d

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"low levels of vitamin e

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"low levels of vitamin a

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"macrocytic anemia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"low levels of vitamin k

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"increased mean corpuscular volume

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"normocytic anemia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"malnutrition

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"increased serum bile acid concentration

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"pancreatic hypoplasia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"impaired neutrophil chemotaxis

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"chronic neutropenia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"transient neutropenia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"hypoamylasemia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"intellectual disability

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"osteopenia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"carious teeth

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"sinusitis

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"skin rash

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"bone marrow hypocellularity

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"abnormal heart morphology

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"pneumonia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"autistic behavior

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"leukopenia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"abnormal joint morphology

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"short attention span

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"metaphyseal chondrodysplasia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"metaphyseal widening

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"recurrent bacterial infections

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"recurrent viral infections

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"metaphyseal irregularity

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"acute myeloid leukemia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"deformed rib cage

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"aplastic anemia

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"abnormality of the thoracic cavity

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"vertebral compression fracture
",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"diabetes mellitus

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"hearing impairment

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"hepatomegaly

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"ichthyosis

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"immunodeficiency

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"elevated hepatic transaminase

",
Gastrointestinal diseases,Shwachman-Diamond Syndrome ,"delayed eruption of teeth

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","abdominal pain

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","leukocytosis

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","recurrent pancreatitis

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","elevated circulating c-reactive protein concentration
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","abnormal enzyme/coenzyme activity

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","diabetes mellitus

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","jaundice

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","pancreatic calcification

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","splanchnic vein thrombosis

",
Gastrointestinal diseases,"Pancreatitis, Hereditary","fever
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","exocrine pancreatic insufficiency
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","steatorrhea
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","pleural effusion
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","elevated c-reactive protein level
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","pancreatitis
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","abnormal thrombosis
",
Gastrointestinal diseases,"Pancreatitis, Hereditary","pancreatic pseudocyst
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"agenesis of corpus callosum
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"multiple cafe-au-lait spots
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"leukemia
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"plexiform neurofibroma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"hypopigmentation of the skin
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"gray matter heterotopia
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"t-cell lymphoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"adenomatous colonic polyposis
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"adenocarcinoma of the colon
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"glioblastoma multiforme
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"adenocarcinoma of the small intestine
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"axillary freckling
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"oligodendroglioma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"pleomorphic xanthoastrocytoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"rhabdomyosarcoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"neuroblastoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"basal cell carcinoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"medulloblastoma
",
Gastrointestinal diseases,Mismatch Repair Cancer Syndrome ,"ependymoma
",
Gastrointestinal diseases,Gastric Cancer,"stomach cancer
",
Gastrointestinal diseases,Gastric Cancer,"increased level of l-fucose in urine
",
Gastrointestinal diseases,Colorectal Cancer,"renal cell carcinoma
",
Gastrointestinal diseases,Colorectal Cancer,"neoplasm of the stomach
",
Gastrointestinal diseases,Colorectal Cancer,"transitional cell carcinoma of the bladder
",
Gastrointestinal diseases,Colorectal Cancer,"uterine leiomyosarcoma
",
Gastrointestinal diseases,Colorectal Cancer,"hereditary nonpolyposis colorectal carcinoma
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"nystagmus

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability, mild

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"difficulty walking

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"motor axonal neuropathy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic gait

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"limb hypertonia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"impaired vibration sensation in the lower limbs

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hyperreflexia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"global developmental delay

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability, mild

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"peripheral neuropathy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"babinski sign

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hypoplasia of the corpus callosum

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic gait

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hand tremor

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"progressive spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal myelination

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormality of movement
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"emg abnormality
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"global developmental delay

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability, mild

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"peripheral neuropathy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hand tremor

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"progressive spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal myelination

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal pulmonary interstitial morphology
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"nephrotic syndrome

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormality of movement
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"interstitial pulmonary abnormality
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"talipes equinovarus

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"areflexia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"cerebellar hypoplasia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"difficulty walking

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"colpocephaly

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hypoplasia of the corpus callosum

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic gait

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"limb hypertonia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"progressive spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb amyotrophy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"impaired vibration sensation in the lower limbs

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"chronic sensorineural polyneuropathy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"clonus

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"nystagmus

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"talipes equinovarus

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic gait

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"limb hypertonia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb hyperreflexia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal cerebellum morphology
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal cerebral white matter morphology
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"agenesis of corpus callosum

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hyperreflexia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"global developmental delay

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability, mild

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"cerebral cortical atrophy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"babinski sign

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"difficulty walking

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"generalized amyotrophy

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"spastic gait

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"aplasia/hypoplasia of the cerebellar vermis

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"progressive spastic paraplegia

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormal myelination

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"limb tremor

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"abnormality of movement
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"lower limb spasticity
",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"agenesis of corpus callosum

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"hearing impairment

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"cataract

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"global developmental delay

",
Gastrointestinal diseases,Autosomal Recessive Spastic Paraplegia Type ,"intellectual disability, mild

",
