categories,diseases,Symptoms,Related Diseases
Blood diseases,Aceruloplasminemia,"abnormality of retinal pigmentation
58
30",
Blood diseases,Aceruloplasminemia,"gait ataxia
58
30",
Blood diseases,Aceruloplasminemia,"macular degeneration
58
30",
Blood diseases,Aceruloplasminemia,"decreased circulating copper concentration
58
30",
Blood diseases,Aceruloplasminemia,"limb ataxia
58
30",
Blood diseases,Aceruloplasminemia,"elevated hepatic iron concentration
58
30",
Blood diseases,Aceruloplasminemia,"decreased serum iron
58
30",
Blood diseases,Aceruloplasminemia,"decreased circulating ceruloplasmin concentration
30",
Blood diseases,Aceruloplasminemia,"nystagmus
58
30",
Blood diseases,Aceruloplasminemia,"tremor
58
30",
Blood diseases,Aceruloplasminemia,"congestive heart failure
58
30",
Blood diseases,Aceruloplasminemia,"memory impairment
58
30",
Blood diseases,Aceruloplasminemia,"blepharospasm
58
30",
Blood diseases,Aceruloplasminemia,"abnormal pancreas morphology
58
30",
Blood diseases,Aceruloplasminemia,"rigidity
58
30",
Blood diseases,Aceruloplasminemia,"iron accumulation in brain
58
30",
Blood diseases,Aceruloplasminemia,"apathy
58
30",
Blood diseases,Aceruloplasminemia,"akinesia
58
30",
Blood diseases,Aceruloplasminemia,"torticollis
58
30",
Blood diseases,Aceruloplasminemia,"facial grimacing
58
30",
Blood diseases,Aceruloplasminemia,"parkinsonism
58
30",
Blood diseases,Aceruloplasminemia,"abnormal corpus striatum morphology
58
30",
Blood diseases,Aceruloplasminemia,"abnormal thalamic mri signal intensity
58
30",
Blood diseases,Aceruloplasminemia,"abnormal dentate nucleus morphology
30",
Blood diseases,Aceruloplasminemia,"ataxia
58
30",
Blood diseases,Aceruloplasminemia,"retinal degeneration
58
30",
Blood diseases,Aceruloplasminemia,"cognitive impairment
58",
Blood diseases,Aceruloplasminemia,"anemia
30",
Blood diseases,Aceruloplasminemia,"hepatic fibrosis
58",
Blood diseases,Aceruloplasminemia,"cirrhosis
58",
Blood diseases,Aceruloplasminemia,"abnormality of extrapyramidal motor function
30",
Blood diseases,Aceruloplasminemia,"involuntary movements
58",
Blood diseases,Aceruloplasminemia,"dystonia
58",
Blood diseases,Aceruloplasminemia,"abnormality of the nervous system
58",
Blood diseases,Aceruloplasminemia,"scanning speech
30",
Blood diseases,Aceruloplasminemia,"increased serum ferritin
58",
Blood diseases,Aceruloplasminemia,"dementia
30",
Blood diseases,Aceruloplasminemia,"cogwheel rigidity
30",
Blood diseases,Aceruloplasminemia,"decreased serum ceruloplasmin
58",
Blood diseases,Aceruloplasminemia,"craniofacial dystonia
58",
Blood diseases,Aceruloplasminemia,"abnormality of the dentate nucleus
58",
Blood diseases,Beta-Thalassemia,"splenomegaly
58
30",
Blood diseases,Beta-Thalassemia,"pallor
58
30",
Blood diseases,Beta-Thalassemia,"microcytic anemia
58
30",
Blood diseases,Beta-Thalassemia,"abnormal hemoglobin
58
30",
Blood diseases,Beta-Thalassemia,"muscle weakness
58
30",
Blood diseases,Beta-Thalassemia,"respiratory insufficiency
58
30",
Blood diseases,Beta-Thalassemia,"hepatomegaly
58
30",
Blood diseases,Beta-Thalassemia,"reduced bone mineral density
58
30",
Blood diseases,Beta-Thalassemia,"irritability
58
30",
Blood diseases,Beta-Thalassemia,"abnormal skull morphology
58
30",
Blood diseases,Beta-Thalassemia,"abnormality of temperature regulation
58
30",
Blood diseases,Beta-Thalassemia,"abnormality of iron homeostasis
58
30",
Blood diseases,Beta-Thalassemia,"hypogonadotropic hypogonadism
30",
Blood diseases,Beta-Thalassemia,"hepatitis
58
30",
Blood diseases,Beta-Thalassemia,"cholelithiasis
58
30",
Blood diseases,Beta-Thalassemia,"hypertrophic cardiomyopathy
58
30",
Blood diseases,Beta-Thalassemia,"thrombocytopenia
58
30",
Blood diseases,Beta-Thalassemia,"venous thrombosis
58
30",
Blood diseases,Beta-Thalassemia,"skin ulcer
58
30",
Blood diseases,Beta-Thalassemia,"anemia
58",
Blood diseases,Beta-Thalassemia,"abnormality of the skeletal system
58",
Blood diseases,Beta-Thalassemia,"hypogonadotrophic hypogonadism
58",
Blood diseases,Beta-Thalassemia,"hypochromic microcytic anemia
30",
Blood diseases,Beta-Thalassemia,"reduced beta/alpha synthesis ratio
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","reduced mhc ii surface expression
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent respiratory infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent infection of the gastrointestinal tract
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","lack of t cell function
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","failure to thrive
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","sinusitis
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent staphylococcus aureus infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","chronic mucocutaneous candidiasis
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","rhinitis
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent viral infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent candida infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent herpes
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","protracted diarrhea
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","sclerosing cholangitis
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent protozoan infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decreased circulating beta-2-microglobulin level
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","chronic hepatitis due to cryptosporidium infection
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decreased proportion of cd4-positive helper t cells
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","skin rash
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","pancytopenia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","autoimmune hemolytic anemia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","autoimmune thrombocytopenia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","neutropenia in presence of anti-neutropil antibodies
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","panhypogammaglobulinemia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decreased lymphocyte proliferation in response to mitogen
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","acute otitis media
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","abnormal cd4:cd8 ratio
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","dysarthria
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","abnormal facial shape
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","gait ataxia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","neutropenia
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent bacterial infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent fungal infections
58
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","malabsorption
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent upper respiratory tract infections
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","autoimmunity
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decreased antibody level in blood
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent urinary tract infections
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","agammaglobulinemia
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","diarrhea
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","abnormality of humoral immunity
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","colitis
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","viral hepatitis
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","villous atrophy
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decrease in t cell count
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","recurrent lower respiratory tract infections
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","decreased proportion of cd4-positive t cells
58",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","chronic lymphocytic meningitis
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","cholangitis
30",
Blood diseases,"Bare Lymphocyte Syndrome, Type Ii","cutaneous anergy
30",
Blood diseases,Exudative Vitreoretinopathy ,"premature birth
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"small for gestational age
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"blindness
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"vitreous hemorrhage
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"retinal arteriolar tortuosity
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"abnormal macular morphology
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"tractional retinal detachment
58
30",
Blood diseases,Exudative Vitreoretinopathy ,"retinal detachment
30",
Blood diseases,Exudative Vitreoretinopathy ,"reduced visual acuity
30",
Blood diseases,Exudative Vitreoretinopathy ,"esotropia
30",
Blood diseases,Exudative Vitreoretinopathy ,"vitreous floaters
30",
Blood diseases,Exudative Vitreoretinopathy ,"retinal exudate
30",
Blood diseases,Exudative Vitreoretinopathy ,"exudative vitreoretinopathy
30",
Blood diseases,Exudative Vitreoretinopathy ,"peripheral retinal avascularization
30",
Blood diseases,Exudative Vitreoretinopathy ,"falciform retinal fold
30",
Blood diseases,Exudative Vitreoretinopathy ,"retinal hole
30",
Blood diseases,Exudative Vitreoretinopathy ,"ectopic fovea
30",
Blood diseases,Exudative Vitreoretinopathy ,"abnormal retinal vascular morphology
58",
Blood diseases,Exudative Vitreoretinopathy ,"recurrent fractures
30",
Blood diseases,Exudative Vitreoretinopathy ,"subcapsular cataract
30",
Blood diseases,Exudative Vitreoretinopathy ,"posterior vitreous detachment
30",
Blood diseases,Diamond-Blackfan Anemia,"pure red cell aplasia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"elevated red cell adenosine deaminase level
30",
Blood diseases,Diamond-Blackfan Anemia,"pallor
58
30",
Blood diseases,Diamond-Blackfan Anemia,"lethargy
58
30",
Blood diseases,Diamond-Blackfan Anemia,"small for gestational age
58
30",
Blood diseases,Diamond-Blackfan Anemia,"increased mean corpuscular volume
58
30",
Blood diseases,Diamond-Blackfan Anemia,"persistence of hemoglobin f
58
30",
Blood diseases,Diamond-Blackfan Anemia,"reticulocytopenia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"erythroid hypoplasia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"macrocytic dyserythropoietic anemia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"high palate
58
30",
Blood diseases,Diamond-Blackfan Anemia,"short neck
58
30",
Blood diseases,Diamond-Blackfan Anemia,"short stature
58
30",
Blood diseases,Diamond-Blackfan Anemia,"webbed neck
58
30",
Blood diseases,Diamond-Blackfan Anemia,"horseshoe kidney
58
30",
Blood diseases,Diamond-Blackfan Anemia,"atrial septal defect
58
30",
Blood diseases,Diamond-Blackfan Anemia,"neurodevelopmental delay
58
30",
Blood diseases,Diamond-Blackfan Anemia,"myelodysplasia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"sprengel anomaly
58
30",
Blood diseases,Diamond-Blackfan Anemia,"hypospadias
58
30",
Blood diseases,Diamond-Blackfan Anemia,"ventricular septal defect
58
30",
Blood diseases,Diamond-Blackfan Anemia,"short thumb
58
30",
Blood diseases,Diamond-Blackfan Anemia,"triphalangeal thumb
58
30",
Blood diseases,Diamond-Blackfan Anemia,"partial duplication of thumb phalanx
58
30",
Blood diseases,Diamond-Blackfan Anemia,"renal agenesis
58
30",
Blood diseases,Diamond-Blackfan Anemia,"leukopenia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"absent thumb
58
30",
Blood diseases,Diamond-Blackfan Anemia,"cleft soft palate
58
30",
Blood diseases,Diamond-Blackfan Anemia,"cleft lip
58
30",
Blood diseases,Diamond-Blackfan Anemia,"abnormality of the thenar eminence
58
30",
Blood diseases,Diamond-Blackfan Anemia,"normochromic anemia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"radial artery aplasia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"ptosis
58
30",
Blood diseases,Diamond-Blackfan Anemia,"depressed nasal bridge
58
30",
Blood diseases,Diamond-Blackfan Anemia,"hypertelorism
58
30",
Blood diseases,Diamond-Blackfan Anemia,"wide nasal bridge
58
30",
Blood diseases,Diamond-Blackfan Anemia,"microtia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"microcephaly
58
30",
Blood diseases,Diamond-Blackfan Anemia,"strabismus
58
30",
Blood diseases,Diamond-Blackfan Anemia,"micrognathia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"low-set ears
58
30",
Blood diseases,Diamond-Blackfan Anemia,"epicanthus
58
30",
Blood diseases,Diamond-Blackfan Anemia,"coarctation of aorta
58
30",
Blood diseases,Diamond-Blackfan Anemia,"thrombocytopenia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"osteosarcoma
58
30",
Blood diseases,Diamond-Blackfan Anemia,"low anterior hairline
58
30",
Blood diseases,Diamond-Blackfan Anemia,"neutropenia
58
30",
Blood diseases,Diamond-Blackfan Anemia,"malignant genitourinary tract tumor
58
30",
Blood diseases,Diamond-Blackfan Anemia,"developmental glaucoma
58
30",
Blood diseases,Diamond-Blackfan Anemia,"developmental cataract
58
30",
Blood diseases,Sickle Cell Disease,"chronic hemolytic anemia
58
30",
Blood diseases,Sickle Cell Disease,"recurrent infections
58
30",
Blood diseases,Sickle Cell Disease,"avascular necrosis
58
30",
Blood diseases,Sickle Cell Disease,"osteoporosis
58
30",
Blood diseases,Sickle Cell Disease,"chest pain
58
30",
Blood diseases,Sickle Cell Disease,"osteomyelitis
58
30",
Blood diseases,Sickle Cell Disease,"abnormality of the spleen
58
30",
Blood diseases,Sickle Cell Disease,"reticulocytosis
58
30",
Blood diseases,Sickle Cell Disease,"leukocytosis
58
30",
Blood diseases,Sickle Cell Disease,"iron deficiency anemia
58
30",
Blood diseases,Sickle Cell Disease,"thrombocytosis
58
30",
Blood diseases,Sickle Cell Disease,"pigment gallstones
58
30",
Blood diseases,Sickle Cell Disease,"abnormality of the nervous system
58
30",
Blood diseases,Sickle Cell Disease,"cholestasis
58
30",
Blood diseases,Sickle Cell Disease,"hypoxemia
58
30",
Blood diseases,Sickle Cell Disease,"persistence of hemoglobin f
58
30",
Blood diseases,Sickle Cell Disease,"unconjugated hyperbilirubinemia
58
30",
Blood diseases,Sickle Cell Disease,"increased circulating lactate dehydrogenase concentration
30",
Blood diseases,Sickle Cell Disease,"elevated circulating creatinine concentration
30",
Blood diseases,Sickle Cell Disease,"microcytic anemia
58
30",
Blood diseases,Sickle Cell Disease,"increased mean corpuscular volume
58
30",
Blood diseases,Sickle Cell Disease,"hemolytic anemia
58
30",
Blood diseases,Sickle Cell Disease,"hypertension
30",
Blood diseases,Sickle Cell Disease,"splenomegaly
30",
Blood diseases,Sickle Cell Disease,"hepatomegaly
30",
Blood diseases,Sickle Cell Disease,"renal insufficiency
30",
Blood diseases,Sickle Cell Disease,"retinopathy
30",
Blood diseases,Sickle Cell Disease,"cardiomegaly
30",
Blood diseases,Sickle Cell Disease,"cholelithiasis
30",
Blood diseases,Sickle Cell Disease,"jaundice
30",
Blood diseases,Sickle Cell Disease,"hematuria
30",
Blood diseases,Sickle Cell Disease,"abdominal pain
30",
Blood diseases,Sickle Cell Disease,"stroke
30",
Blood diseases,Sickle Cell Disease,"abnormality of the vasculature
58",
Blood diseases,Sickle Cell Disease,"hypochromic anemia
58",
Blood diseases,Sickle Cell Disease,"recurrent bacterial infections
30",
Blood diseases,Sickle Cell Disease,"pain
58",
Blood diseases,Sickle Cell Disease,"increased lactate dehydrogenase activity
58",
Blood diseases,Sickle Cell Disease,"elevated serum creatinine
58",
Blood diseases,Sickle Cell Disease,"priapism
30",
Blood diseases,Sickle Cell Disease,"increased red cell sickling tendency
30",
Blood diseases,Sickle Cell Disease,"target cells
30",
Blood diseases,Sickle Cell Disease,"splenic infarction
30",
Blood diseases,Secondary Hypoparathyroidism Due to Impaired Parathormon Secretion,"secondary hyperparathyroidism
58
30",
Blood diseases,Secondary Hypoparathyroidism Due to Impaired Parathormon Secretion,"abnormal circulating calcium concentration
30",
Blood diseases,Secondary Hypoparathyroidism Due to Impaired Parathormon Secretion,"abnormality of the parathyroid gland
58",
Blood diseases,Secondary Hypoparathyroidism Due to Impaired Parathormon Secretion,"abnormal concentration of calcium in blood
58",
Blood diseases,Alopecia Antibody Deficiency,"recurrent respiratory infections
58
30",
Blood diseases,Alopecia Antibody Deficiency,"immunodeficiency
58
30",
Blood diseases,Alopecia Antibody Deficiency,"abnormal eyelash morphology
58
30",
Blood diseases,Alopecia Antibody Deficiency,"sparse body hair
58
30",
Blood diseases,Alopecia Antibody Deficiency,"aplasia/hypoplasia of the eyebrow
58
30",
Blood diseases,Alopecia Antibody Deficiency,"decreased circulating antibody level
30",
Blood diseases,Alopecia Antibody Deficiency,"neurological speech impairment
58
30",
Blood diseases,Alopecia Antibody Deficiency,"short stature
58
30",
Blood diseases,Alopecia Antibody Deficiency,"conductive hearing impairment
58
30",
Blood diseases,Alopecia Antibody Deficiency,"abnormality of dental color
58
30",
Blood diseases,Alopecia Antibody Deficiency,"decreased antibody level in blood
58",
Blood diseases,Alopecia Antibody Deficiency,"sparse hair
58",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"abnormal pyramidal sign
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"diplopia
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"ataxia
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"gait disturbance
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"optic atrophy
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"ichthyosis
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"vertigo
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"sensory neuropathy
58
30",
Blood diseases,Multiple Sclerosis-Ichthyosis-Factor Viii Deficiency Syndrome,"abnormality of coagulation
58
30",
